Order ID,Date,Product,Category,Price,Quantity,Total Sales,Customer Name,Customer Location,Payment Method,Status
ORD1299,13-03-25,Jeans,Clothing,38,3,114,Isabella Anderson,Chicago,PayPal,Pending
ORD1300,17-04-25,Running Shoes,Footwear,63,3,189,Michael Wilson,Denver,Amazon Pay,Completed
ORD1301,02-02-25,Headphones,Electronics,105,2,210,Ava Brown,Houston,Debit Card,Completed
ORD1302,08-04-25,Headphones,Electronics,96,2,192,Chris Anderson,Seattle,Gift Card,Completed
ORD1303,17-04-25,Jeans,Clothing,39,3,117,Emily Lee,San Francisco,Gift Card,Completed
ORD1304,28-04-25,Headphones,Electronics,101,3,303,Michael Miller,Los Angeles,PayPal,Pending
ORD1305,29-04-25,Book,Books,15,2,30,Daniel Smith,Houston,PayPal,Completed
ORD1306,04-03-25,Headphones,Electronics,103,1,103,Daniel Martinez,Seattle,PayPal,Cancelled
ORD1307,21-04-25,Headphones,Electronics,98,3,294,Sophia Clark,Houston,Gift Card,Completed
ORD1308,27-03-25,T-Shirt,Clothing,20,1,20,Lucas Doe,Chicago,Gift Card,Cancelled
ORD1309,21-04-25,Refrigerator,Home Appliances,1170,1,1170,John Harris,Seattle,Debit Card,Pending
ORD1310,24-04-25,Laptop,Electronics,778,1,778,Ethan Clark,Seattle,PayPal,Completed
ORD1311,15-02-25,Smartwatch,Electronics,157,1,157,David Garcia,Houston,Gift Card,Pending
ORD1312,17-03-25,Washing Machine,Home Appliances,613,1,613,Noah Brown,San Francisco,Gift Card,Completed
ORD1313,12-04-25,Headphones,Electronics,98,2,196,Emily Brown,Chicago,Gift Card,Pending
ORD1314,12-02-25,Refrigerator,Home Appliances,1192,1,1192,Daniel Wilson,Miami,Gift Card,Completed
ORD1315,07-03-25,Washing Machine,Home Appliances,594,3,1782,David Doe,Denver,Gift Card,Pending
ORD1316,04-03-25,Smartphone,Electronics,491,1,491,Jane Garcia,San Francisco,Credit Card,Pending
ORD1317,20-03-25,Laptop,Electronics,760,1,760,John Clark,Seattle,Amazon Pay,Completed
ORD1318,22-04-25,Book,Books,14,3,42,Chris Johnson,Houston,Amazon Pay,Completed
ORD1319,23-04-25,Refrigerator,Home Appliances,1183,1,1183,Sophia Martinez,Chicago,PayPal,Completed
ORD1320,19-03-25,Book,Books,15,3,45,Michael Clark,New York,Amazon Pay,Cancelled
ORD1321,28-02-25,Smartwatch,Electronics,149,1,149,Olivia Garcia,Boston,Debit Card,Completed
ORD1322,05-04-25,Smartwatch,Electronics,157,3,471,Ethan Clark,Boston,Debit Card,Completed
ORD1323,17-03-25,Book,Books,15,1,15,Jane Garcia,Miami,Debit Card,Completed
ORD1324,04-03-25,Running Shoes,Footwear,61,3,183,Sophia Taylor,Los Angeles,Gift Card,Pending
ORD1325,09-04-25,Laptop,Electronics,787,1,787,Noah Miller,Dallas,Amazon Pay,Pending
ORD1326,21-02-25,Laptop,Electronics,792,2,1584,Emily Garcia,Denver,PayPal,Cancelled
ORD1327,08-04-25,T-Shirt,Clothing,19,5,95,Isabella Taylor,Boston,Gift Card,Cancelled
ORD1328,02-04-25,Refrigerator,Home Appliances,1175,2,2350,Daniel Anderson,Denver,Credit Card,Completed
ORD1329,27-03-25,Smartphone,Electronics,504,2,1008,Liam Johnson,Dallas,Credit Card,Pending
ORD1330,02-04-25,Smartwatch,Electronics,155,4,620,Mia Taylor,Houston,Amazon Pay,Pending
ORD1331,05-03-25,Running Shoes,Footwear,61,2,122,Isabella Martinez,Chicago,Amazon Pay,Cancelled
ORD1332,10-02-25,Jeans,Clothing,38,2,76,Emily Anderson,Miami,Debit Card,Cancelled
ORD1333,07-03-25,Refrigerator,Home Appliances,1141,1,1141,Ethan Doe,Houston,Credit Card,Pending
ORD1334,13-04-25,Smartphone,Electronics,519,2,1038,Alex Doe,San Francisco,Credit Card,Pending
ORD1335,25-04-25,Smartphone,Electronics,500,5,2500,Emily Wilson,New York,Gift Card,Completed
ORD1336,11-04-25,Smartwatch,Electronics,144,3,432,Liam Taylor,New York,Amazon Pay,Completed
ORD1337,29-03-25,Refrigerator,Home Appliances,1200,1,1200,Jane Brown,Houston,Debit Card,Pending
ORD1338,13-02-25,Smartwatch,Electronics,147,3,441,Daniel Taylor,Chicago,Debit Card,Completed
ORD1339,13-02-25,Jeans,Clothing,40,3,120,Daniel Martinez,Dallas,Credit Card,Completed
ORD1340,15-03-25,Refrigerator,Home Appliances,1220,1,1220,Lucas Lee,Boston,Debit Card,Completed
ORD1341,13-02-25,Book,Books,14,1,14,Isabella Brown,Denver,Amazon Pay,Pending
ORD1342,09-02-25,T-Shirt,Clothing,19,2,38,Michael Martinez,Los Angeles,Credit Card,Completed
ORD1343,11-02-25,Jeans,Clothing,39,1,39,Daniel Lee,Denver,Debit Card,Pending
ORD1344,29-03-25,Headphones,Electronics,98,2,196,Liam Clark,San Francisco,Debit Card,Completed
ORD1345,02-02-25,Smartwatch,Electronics,150,2,300,Isabella Doe,Boston,Debit Card,Pending
ORD1346,12-04-25,Refrigerator,Home Appliances,1255,1,1255,Alex Anderson,Dallas,PayPal,Completed
ORD1347,26-04-25,T-Shirt,Clothing,21,3,63,Michael Harris,New York,PayPal,Completed
ORD1348,16-02-25,Washing Machine,Home Appliances,588,1,588,Olivia Garcia,Chicago,Credit Card,Completed
ORD1349,04-03-25,Smartphone,Electronics,477,5,2385,Noah Brown,Miami,Debit Card,Completed
ORD1350,23-03-25,Refrigerator,Home Appliances,1252,2,2504,David Brown,Dallas,Gift Card,Cancelled
ORD1351,15-03-25,Washing Machine,Home Appliances,580,1,580,Daniel Martinez,Seattle,Gift Card,Cancelled
ORD1352,12-02-25,T-Shirt,Clothing,20,4,80,Sophia Wilson,Miami,Amazon Pay,Cancelled
ORD1353,13-02-25,Book,Books,15,3,45,Alex Wilson,Miami,PayPal,Completed
ORD1354,02-04-25,Headphones,Electronics,103,5,515,Daniel Taylor,San Francisco,Amazon Pay,Completed
ORD1355,03-04-25,T-Shirt,Clothing,20,4,80,Noah Miller,Miami,Gift Card,Completed
ORD1356,23-03-25,Refrigerator,Home Appliances,1213,1,1213,John Brown,Chicago,Debit Card,Completed
ORD1357,13-04-25,Refrigerator,Home Appliances,1220,2,2440,Chris Martinez,Los Angeles,Debit Card,Completed
ORD1358,07-04-25,Book,Books,15,1,15,Michael Clark,New York,Debit Card,Completed
ORD1359,23-03-25,Refrigerator,Home Appliances,1255,1,1255,Ava White,Miami,Credit Card,Completed
ORD1360,29-04-25,Laptop,Electronics,800,3,2400,Michael Anderson,Chicago,Credit Card,Completed
ORD1361,10-04-25,Laptop,Electronics,809,1,809,Liam Johnson,Seattle,Debit Card,Completed
ORD1362,27-02-25,Book,Books,15,2,30,Michael Taylor,San Francisco,PayPal,Completed
ORD1363,24-02-25,T-Shirt,Clothing,19,2,38,Emily Smith,Dallas,Credit Card,Cancelled
ORD1364,16-03-25,Headphones,Electronics,100,1,100,Daniel Garcia,San Francisco,Gift Card,Pending
ORD1365,31-03-25,Smartphone,Electronics,512,1,512,Chris Smith,Seattle,Credit Card,Completed
ORD1366,28-03-25,T-Shirt,Clothing,19,1,19,Daniel Lee,Seattle,Debit Card,Pending
ORD1367,25-03-25,Book,Books,14,1,14,Liam Lee,Dallas,Gift Card,Completed
ORD1368,23-02-25,Book,Books,15,4,60,Daniel Miller,Denver,Gift Card,Pending
ORD1369,29-04-25,T-Shirt,Clothing,19,5,95,Sophia Brown,Dallas,Credit Card,Completed
ORD1370,21-02-25,Smartphone,Electronics,507,5,2535,Alex Johnson,San Francisco,Amazon Pay,Pending
ORD1371,01-02-25,Book,Books,16,2,32,Emma Taylor,Denver,Amazon Pay,Completed
ORD1372,09-03-25,Washing Machine,Home Appliances,596,1,596,Alex Clark,Miami,Debit Card,Completed
ORD1373,01-02-25,T-Shirt,Clothing,20,5,100,Liam Smith,Los Angeles,Debit Card,Pending
ORD1374,17-03-25,Laptop,Electronics,801,1,801,Chris Doe,Boston,Gift Card,Completed
ORD1375,01-03-25,Laptop,Electronics,794,1,794,Ava Johnson,Chicago,Gift Card,Completed
ORD1376,22-03-25,Running Shoes,Footwear,61,3,183,Daniel Anderson,Seattle,Debit Card,Completed
ORD1377,29-04-25,Jeans,Clothing,40,1,40,John Brown,Seattle,Debit Card,Completed
ORD1378,18-04-25,T-Shirt,Clothing,19,4,76,Emily Doe,Chicago,Debit Card,Completed
ORD1379,01-02-25,Running Shoes,Footwear,58,2,116,Isabella Miller,Dallas,Credit Card,Completed
ORD1380,11-03-25,Running Shoes,Footwear,57,1,57,David Johnson,Seattle,Credit Card,Pending
ORD1381,13-03-25,Smartphone,Electronics,479,1,479,Sophia Johnson,San Francisco,Debit Card,Completed
ORD1382,04-02-25,Refrigerator,Home Appliances,1236,4,4944,Isabella Garcia,Boston,PayPal,Cancelled
ORD1383,12-02-25,Headphones,Electronics,96,1,96,Jane Johnson,Miami,Gift Card,Completed
ORD1384,27-03-25,Laptop,Electronics,820,2,1640,Jane Garcia,Seattle,Debit Card,Completed
ORD1385,01-04-25,Running Shoes,Footwear,60,4,240,Ethan Smith,Chicago,Credit Card,Pending
ORD1386,07-02-25,Smartwatch,Electronics,157,1,157,Jane Doe,Seattle,Credit Card,Completed
ORD1387,13-02-25,Book,Books,15,3,45,Daniel Clark,Houston,Credit Card,Completed
ORD1388,20-02-25,Washing Machine,Home Appliances,601,2,1202,Lucas Lee,Denver,PayPal,Completed
ORD1389,02-03-25,Laptop,Electronics,761,2,1522,Sophia Wilson,Boston,Debit Card,Pending
ORD1390,19-03-25,Headphones,Electronics,104,4,416,Chris Smith,Boston,Amazon Pay,Cancelled
ORD1391,17-03-25,Smartphone,Electronics,516,3,1548,Chris Smith,Miami,Debit Card,Completed
ORD1392,08-03-25,Book,Books,15,4,60,Mia White,Miami,Gift Card,Pending
ORD1393,24-03-25,Book,Books,15,3,45,Lucas Clark,San Francisco,Credit Card,Completed
ORD1394,28-02-25,Washing Machine,Home Appliances,588,2,1176,Daniel Taylor,San Francisco,PayPal,Completed
ORD1395,17-03-25,Jeans,Clothing,41,1,41,Emma Lee,Miami,Amazon Pay,Completed
ORD1396,12-04-25,Refrigerator,Home Appliances,1146,1,1146,Alex Miller,Chicago,Debit Card,Completed
ORD1397,05-03-25,Washing Machine,Home Appliances,598,2,1196,Olivia Clark,Miami,Amazon Pay,Cancelled
ORD1398,01-02-25,T-Shirt,Clothing,19,2,38,Jane Wilson,Chicago,Debit Card,Pending
ORD1399,22-02-25,Headphones,Electronics,100,2,200,Alex Martinez,Boston,Gift Card,Completed
ORD1400,31-03-25,Running Shoes,Footwear,60,5,300,Daniel Miller,Denver,Credit Card,Pending
ORD1401,15-03-25,Smartphone,Electronics,484,3,1452,Sophia Clark,Seattle,PayPal,Completed
ORD1402,07-02-25,Book,Books,16,5,80,Alex Doe,San Francisco,Credit Card,Completed
ORD1403,01-03-25,Smartphone,Electronics,482,2,964,Daniel Smith,Dallas,PayPal,Completed
ORD1404,09-03-25,T-Shirt,Clothing,21,1,21,Ethan Lee,Boston,Credit Card,Completed
ORD1405,03-03-25,Refrigerator,Home Appliances,1145,1,1145,Jane Smith,Chicago,Gift Card,Completed
ORD1406,20-04-25,Refrigerator,Home Appliances,1237,2,2474,Ethan Taylor,Seattle,Credit Card,Completed
ORD1407,19-03-25,Washing Machine,Home Appliances,600,1,600,Emma White,Houston,PayPal,Pending
ORD1408,12-04-25,Smartphone,Electronics,483,3,1449,Jane Harris,Seattle,Credit Card,Completed
ORD1409,24-02-25,Book,Books,15,2,30,John White,Chicago,Credit Card,Completed
ORD1410,26-04-25,Laptop,Electronics,832,4,3328,John Wilson,Los Angeles,Credit Card,Cancelled
ORD1411,22-02-25,Book,Books,15,1,15,David Garcia,Miami,Credit Card,Completed
ORD1412,27-02-25,Washing Machine,Home Appliances,617,3,1851,Alex Miller,Miami,Gift Card,Cancelled
ORD1413,12-04-25,Headphones,Electronics,102,1,102,Isabella Garcia,Dallas,Credit Card,Pending
ORD1414,15-03-25,Washing Machine,Home Appliances,573,2,1146,Emma Lee,Miami,PayPal,Pending
ORD1415,15-02-25,Headphones,Electronics,96,1,96,Sophia Harris,Seattle,Gift Card,Pending
ORD1416,27-02-25,Smartphone,Electronics,498,1,498,Daniel Lee,San Francisco,Debit Card,Completed
ORD1417,06-03-25,Refrigerator,Home Appliances,1249,1,1249,Emily Martinez,Miami,Amazon Pay,Cancelled
ORD1418,02-02-25,Washing Machine,Home Appliances,622,1,622,Daniel Taylor,Chicago,PayPal,Cancelled
ORD1419,11-03-25,T-Shirt,Clothing,19,4,76,David Martinez,Houston,Debit Card,Completed
ORD1420,08-03-25,Jeans,Clothing,42,5,210,Emily Anderson,Miami,PayPal,Completed
ORD1421,13-02-25,Running Shoes,Footwear,59,5,295,Chris Martinez,Houston,Credit Card,Completed
ORD1422,22-02-25,Headphones,Electronics,102,4,408,David Wilson,Dallas,Amazon Pay,Completed
ORD1423,10-04-25,Smartphone,Electronics,505,1,505,Liam Wilson,New York,PayPal,Cancelled
ORD1424,13-02-25,Washing Machine,Home Appliances,591,1,591,Chris Martinez,Miami,Gift Card,Completed
ORD1425,05-03-25,Headphones,Electronics,100,5,500,Mia Harris,San Francisco,Credit Card,Completed
ORD1426,08-04-25,Smartphone,Electronics,513,3,1539,John Clark,San Francisco,Debit Card,Completed
ORD1427,28-04-25,T-Shirt,Clothing,20,1,20,Sophia Miller,Chicago,Amazon Pay,Pending
ORD1428,20-02-25,Jeans,Clothing,41,4,164,Olivia Harris,Denver,Gift Card,Completed
ORD1429,25-04-25,Refrigerator,Home Appliances,1147,2,2294,Noah Taylor,Chicago,Amazon Pay,Completed
ORD1430,19-02-25,T-Shirt,Clothing,20,3,60,Daniel Brown,Dallas,Amazon Pay,Cancelled
ORD1431,17-02-25,Running Shoes,Footwear,63,3,189,Alex Garcia,Chicago,Debit Card,Completed
ORD1432,03-04-25,Book,Books,16,2,32,Lucas Garcia,Denver,Credit Card,Completed
ORD1433,02-02-25,Book,Books,15,1,15,Daniel Clark,Houston,PayPal,Pending
ORD1434,19-03-25,Smartphone,Electronics,496,2,992,Jane Taylor,Miami,Credit Card,Cancelled
ORD1435,08-03-25,Washing Machine,Home Appliances,621,2,1242,Jane White,Miami,Credit Card,Pending
ORD1436,22-02-25,Refrigerator,Home Appliances,1222,2,2444,Isabella Brown,New York,Gift Card,Pending
ORD1437,14-03-25,Headphones,Electronics,101,1,101,David Miller,Miami,Gift Card,Completed
ORD1438,25-02-25,Running Shoes,Footwear,58,3,174,Alex Lee,Boston,Gift Card,Completed
ORD1439,13-02-25,T-Shirt,Clothing,20,4,80,Olivia Smith,Houston,PayPal,Completed
ORD1440,06-03-25,Jeans,Clothing,40,4,160,Lucas Miller,San Francisco,Amazon Pay,Completed
ORD1441,28-04-25,Smartphone,Electronics,505,1,505,Chris Johnson,Boston,Credit Card,Completed
ORD1442,04-04-25,Laptop,Electronics,834,5,4170,Daniel Anderson,New York,Credit Card,Cancelled
ORD1443,07-04-25,Running Shoes,Footwear,60,4,240,Emma Doe,Los Angeles,PayPal,Completed
ORD1444,05-02-25,Laptop,Electronics,839,3,2517,David Taylor,Chicago,Amazon Pay,Cancelled
ORD1445,08-03-25,Smartwatch,Electronics,155,2,310,Michael White,Dallas,Credit Card,Cancelled
ORD1446,27-02-25,Smartphone,Electronics,478,1,478,Sophia Lee,Los Angeles,PayPal,Pending
ORD1447,28-03-25,Headphones,Electronics,98,1,98,Jane Miller,Miami,Debit Card,Pending
ORD1448,19-04-25,Smartwatch,Electronics,145,1,145,Emma Anderson,New York,Gift Card,Completed
ORD1449,12-04-25,Book,Books,15,5,75,Chris Lee,Denver,Gift Card,Pending
ORD1450,27-02-25,Smartwatch,Electronics,156,2,312,Alex Brown,Houston,PayPal,Completed
ORD1451,13-04-25,Running Shoes,Footwear,60,5,300,Ethan Smith,New York,Debit Card,Pending
ORD1452,10-03-25,Laptop,Electronics,808,5,4040,Noah Wilson,Boston,Amazon Pay,Completed
ORD1453,24-02-25,T-Shirt,Clothing,20,5,100,Ethan Brown,New York,Amazon Pay,Completed
ORD1454,22-03-25,T-Shirt,Clothing,19,4,76,John Lee,Los Angeles,Gift Card,Completed
ORD1455,29-03-25,Washing Machine,Home Appliances,574,1,574,Liam Taylor,Los Angeles,Debit Card,Cancelled
ORD1456,21-03-25,Running Shoes,Footwear,62,2,124,Ethan Doe,Houston,Gift Card,Pending
ORD1457,22-02-25,Smartwatch,Electronics,148,3,444,Lucas Wilson,Houston,Credit Card,Completed
ORD1458,05-02-25,Smartphone,Electronics,481,2,962,John Harris,Boston,Credit Card,Pending
ORD1459,21-02-25,Book,Books,15,5,75,Jane Harris,New York,PayPal,Completed
ORD1460,22-04-25,Refrigerator,Home Appliances,1154,2,2308,Michael Taylor,Houston,Amazon Pay,Completed
ORD1461,22-04-25,Laptop,Electronics,831,3,2493,John Harris,Houston,PayPal,Cancelled
ORD1462,06-04-25,Headphones,Electronics,99,1,99,Emma Garcia,Chicago,Gift Card,Completed
ORD1463,08-04-25,Refrigerator,Home Appliances,1250,2,2500,Chris Miller,Chicago,PayPal,Cancelled
ORD1464,30-04-25,Laptop,Electronics,799,2,1598,Daniel Wilson,Houston,Gift Card,Cancelled
ORD1465,18-02-25,Running Shoes,Footwear,62,1,62,Daniel White,Dallas,Debit Card,Cancelled
ORD1466,17-02-25,Headphones,Electronics,101,2,202,David Harris,New York,Credit Card,Completed
ORD1467,09-02-25,T-Shirt,Clothing,21,4,84,Mia Lee,Los Angeles,PayPal,Cancelled
ORD1468,29-03-25,Washing Machine,Home Appliances,626,2,1252,Ava Wilson,Denver,PayPal,Pending
ORD1469,25-03-25,Headphones,Electronics,99,3,297,Daniel Martinez,Chicago,Amazon Pay,Completed
ORD1470,01-02-25,Jeans,Clothing,40,1,40,Daniel Anderson,Los Angeles,PayPal,Cancelled
ORD1471,30-04-25,Jeans,Clothing,39,4,156,Mia Garcia,Los Angeles,PayPal,Completed
ORD1472,16-02-25,Jeans,Clothing,42,5,210,Alex Johnson,Houston,Debit Card,Cancelled
ORD1473,12-04-25,Refrigerator,Home Appliances,1188,2,2376,Emma Taylor,Houston,Credit Card,Completed
ORD1474,15-04-25,Laptop,Electronics,770,1,770,Liam Taylor,Los Angeles,Debit Card,Cancelled
ORD1475,11-04-25,Refrigerator,Home Appliances,1171,2,2342,Ava Anderson,Denver,Credit Card,Completed
ORD1476,27-02-25,Laptop,Electronics,788,1,788,Emma Harris,San Francisco,PayPal,Completed
ORD1477,24-04-25,Smartwatch,Electronics,155,1,155,Jane Brown,Boston,PayPal,Pending
ORD1478,12-03-25,Running Shoes,Footwear,60,5,300,Michael Garcia,New York,Amazon Pay,Pending
ORD1479,28-02-25,Headphones,Electronics,102,1,102,Chris Lee,Houston,Gift Card,Completed
ORD1480,19-03-25,Smartwatch,Electronics,147,2,294,Daniel Lee,Seattle,Amazon Pay,Completed
ORD1481,14-03-25,Book,Books,15,1,15,Chris Harris,New York,Debit Card,Completed
ORD1482,12-03-25,Running Shoes,Footwear,58,5,290,Michael Garcia,Denver,Amazon Pay,Cancelled
ORD1483,16-02-25,Laptop,Electronics,817,1,817,Lucas Lee,New York,Credit Card,Pending
ORD1484,28-03-25,Book,Books,15,5,75,Ava Johnson,Dallas,Debit Card,Completed
ORD1485,26-03-25,Smartphone,Electronics,499,1,499,Sophia Doe,San Francisco,PayPal,Completed
ORD1486,23-02-25,Refrigerator,Home Appliances,1199,1,1199,Daniel Smith,Chicago,Gift Card,Completed
ORD1487,05-03-25,Refrigerator,Home Appliances,1149,2,2298,David Smith,Denver,Debit Card,Pending
ORD1488,02-03-25,Laptop,Electronics,800,1,800,Isabella Doe,San Francisco,Credit Card,Completed
ORD1489,27-04-25,Jeans,Clothing,41,4,164,Ava Anderson,Dallas,Gift Card,Completed
ORD1490,21-04-25,Refrigerator,Home Appliances,1253,1,1253,Mia Smith,San Francisco,Credit Card,Completed
ORD1491,18-02-25,Headphones,Electronics,102,1,102,Olivia Lee,New York,Amazon Pay,Completed
ORD1492,21-04-25,Laptop,Electronics,762,4,3048,Michael Harris,Seattle,Debit Card,Completed
ORD1493,15-03-25,Washing Machine,Home Appliances,616,2,1232,Daniel Smith,New York,Gift Card,Completed
ORD1494,14-02-25,Refrigerator,Home Appliances,1182,1,1182,David Taylor,Chicago,Debit Card,Pending
ORD1495,17-03-25,Smartwatch,Electronics,151,4,604,Emma Doe,San Francisco,Gift Card,Completed
ORD1496,20-04-25,Running Shoes,Footwear,59,5,295,Noah Garcia,Boston,PayPal,Completed
ORD1497,08-03-25,Smartphone,Electronics,481,1,481,Emily White,New York,Debit Card,Cancelled
ORD1498,18-04-25,Headphones,Electronics,101,2,202,Daniel White,Denver,Credit Card,Completed
ORD1499,16-03-25,Washing Machine,Home Appliances,610,1,610,Ava Johnson,Boston,Credit Card,Cancelled
ORD1500,25-02-25,Washing Machine,Home Appliances,585,1,585,Daniel Doe,Los Angeles,Gift Card,Pending
ORD1501,05-04-25,Smartphone,Electronics,480,1,480,Noah Doe,Denver,Debit Card,Cancelled
ORD1502,12-02-25,Jeans,Clothing,42,1,42,Emma Brown,Los Angeles,Debit Card,Pending
ORD1503,27-02-25,Laptop,Electronics,825,1,825,Jane Martinez,San Francisco,Debit Card,Completed
ORD1504,13-04-25,Refrigerator,Home Appliances,1183,1,1183,Noah Taylor,Chicago,Credit Card,Cancelled
ORD1505,19-04-25,Laptop,Electronics,832,4,3328,Liam Lee,New York,Amazon Pay,Cancelled
ORD1506,17-04-25,Jeans,Clothing,39,1,39,Emma Doe,San Francisco,Gift Card,Completed
ORD1507,06-03-25,Smartphone,Electronics,515,1,515,Sophia Brown,Chicago,Debit Card,Completed
ORD1508,10-03-25,T-Shirt,Clothing,21,4,84,Noah Doe,Chicago,Gift Card,Completed
ORD1509,31-03-25,Washing Machine,Home Appliances,601,2,1202,Lucas Johnson,Chicago,Debit Card,Cancelled
ORD1510,06-04-25,T-Shirt,Clothing,19,4,76,Noah Wilson,Seattle,Credit Card,Completed
ORD1511,10-02-25,T-Shirt,Clothing,19,5,95,Chris Brown,Denver,Amazon Pay,Completed
ORD1512,23-02-25,Running Shoes,Footwear,62,2,124,Liam Miller,Dallas,Debit Card,Pending
ORD1513,19-02-25,Running Shoes,Footwear,59,4,236,Jane Garcia,Miami,Debit Card,Completed
ORD1514,06-02-25,Washing Machine,Home Appliances,626,1,626,Mia Garcia,Chicago,PayPal,Completed
ORD1515,15-03-25,Book,Books,14,3,42,Liam Doe,Dallas,Debit Card,Completed
ORD1516,07-04-25,Smartphone,Electronics,504,5,2520,Ethan Clark,Chicago,PayPal,Pending
ORD1517,28-04-25,Washing Machine,Home Appliances,599,1,599,Michael Garcia,Houston,Credit Card,Completed
ORD1518,31-03-25,Laptop,Electronics,835,1,835,Michael White,Miami,Gift Card,Completed
ORD1519,20-03-25,Book,Books,16,3,48,Noah Miller,Chicago,Gift Card,Pending
ORD1520,09-03-25,Refrigerator,Home Appliances,1222,1,1222,Liam Lee,Miami,Gift Card,Completed
ORD1521,20-02-25,Book,Books,15,2,30,Ethan Lee,Los Angeles,PayPal,Completed
ORD1522,03-03-25,T-Shirt,Clothing,20,4,80,Alex Clark,Seattle,Gift Card,Completed
ORD1523,16-02-25,Washing Machine,Home Appliances,597,1,597,Mia Miller,Seattle,Credit Card,Cancelled
ORD1524,24-02-25,Smartphone,Electronics,491,5,2455,Lucas Johnson,Los Angeles,Amazon Pay,Pending
ORD1525,18-02-25,Smartphone,Electronics,493,1,493,Jane Miller,Seattle,Gift Card,Pending
ORD1526,07-03-25,Refrigerator,Home Appliances,1187,1,1187,Ethan Harris,Los Angeles,Gift Card,Completed
ORD1527,01-03-25,Laptop,Electronics,829,2,1658,Ava Martinez,Chicago,Amazon Pay,Completed
ORD1528,05-03-25,Laptop,Electronics,831,2,1662,David Johnson,Dallas,Gift Card,Completed
ORD1529,22-03-25,Laptop,Electronics,823,2,1646,Alex Lee,Chicago,Credit Card,Completed
ORD1530,13-02-25,Headphones,Electronics,96,2,192,Lucas Anderson,Houston,Debit Card,Pending
ORD1531,12-02-25,Headphones,Electronics,101,2,202,Daniel Anderson,Denver,PayPal,Pending
ORD1532,09-03-25,Refrigerator,Home Appliances,1219,1,1219,Olivia Anderson,Dallas,Debit Card,Pending
